fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,200,8,0.9852714135385626,0.17094715562607235,0.17354380246770051,0.0056818594470664065,0.006066428677620307,0.03323751966657365,0.034956181617314584,0.20340070175449626,0.19417810776323005,0.38148845591991815,0.25839646592168797,1,1,True
global,200,9,0.9792300027546635,0.2168354465784516,0.2149076205344812,0.006838142405666059,0.007235355830720856,0.031536091139932707,0.0336672837041624,0.20340070175449626,0.19417810776323005,0.2972319361924441,0.134657876462749,1,1,True
global,200,10,0.9698694289927011,0.3524794619417772,0.33226701272136655,0.011414164669298003,0.011980815336446219,0.03238249572448395,0.03605779351467889,0.20340070175449626,0.19417810776323005,0.39719662273880846,0.31947012392508833,1,1,True
global,200,11,0.9551074460005758,0.37149786888114067,0.3458070942788071,0.013939702480220252,0.013757654633633959,0.03752296755349681,0.039784188529521154,0.20340070175449626,0.19417810776323005,0.38894539364909236,0.3603685288163273,1,1,True
global,200,12,0.9059087717918634,0.5174408840210969,0.4851060115717007,0.024001577823512685,0.02669066279835096,0.046385159280406034,0.0550202680685724,0.20340070175449626,0.19417810776323005,0.4690478836068676,0.46360660687903776,1,1,True
global,200,13,0.8580344531337386,0.6592770299766928,0.5747231090359558,0.03582243356292479,0.04196259122924677,0.05433593456788751,0.07301357918186914,0.20340070175449626,0.19417810776323005,0.532816154783076,0.3639273776015634,1,1,True
global,200,14,0.7823134163775975,0.774857003368328,0.6431671487142996,0.04754951924170822,0.053005140166031486,0.06136554104177797,0.08241269827289768,0.20340070175449626,0.19417810776323005,0.4992727342650818,0.26444109191210774,1,1,True
global,200,15,0.7486497990371431,0.8506171848714696,0.7226524712154551,0.05935083135464231,0.06378794137779487,0.06977384469796524,0.08826918044092154,0.20340070175449626,0.19417810776323005,0.49424399057709206,0.26216829053000124,1,1,True
global,200,16,0.767912298809091,1.0339036317083523,0.8634077064461552,0.0815124110554748,0.08726173679218895,0.07883946680870944,0.10106666426613702,0.20340070175449626,0.19417810776323005,0.5491646974059263,0.3863352081120984,1,1,True
global,200,17,0.7812719283189576,1.1041828325490288,0.9390747597883026,0.0938325517720753,0.0983704499196093,0.08497918008330281,0.10475252251672182,0.20340070175449626,0.19417810776323005,0.590850099823107,0.45675605632634714,1,1,True
global,200,18,0.8055129308573137,1.2658483726753977,1.0898996368582978,0.1147585732554317,0.11630736506096333,0.09065744028480045,0.10671383045527605,0.20340070175449626,0.19417810776323005,0.637969875511852,0.5269812549677982,1,1,True
global,200,19,0.8130356546798303,1.3814596140692474,1.1756209798634798,0.13277943944049703,0.13226896637649824,0.0961153247537798,0.11250987235006482,0.20340070175449626,0.19417810776323005,0.6610855477638512,0.5442867317040307,1,1,True
